date,stress_index,expected_stress,unexplained_stress,total_flights,avg_cancel_rate,avg_dep_delay,ES_return,ZN_return,CL_return,signal_raw,signal_z,position,strategy_return,cum_strategy,cum_buyhold
2021-05-25,6.646368916469319,5.54252789068503,1.1038410257842899,5192,0.0040022190038655,10.547811904676024,-2.4667315592236507e-05,0.0004066459238431,-0.0080501516278104,5.54252789068503,,0,-0.0,1.0160176931015572,0.8416150186327047
2021-05-26,2.9156533426493443,5.54252789068503,-2.626874548035686,5328,0.00046566581025433,4.6078016673582765,0.0266998486327054,-0.0001771728291555,-0.0163230898135859,5.54252789068503,,0,0.0,1.0160176931015572,0.8640860122372095
2021-05-27,3.8473374850850233,5.54252789068503,-1.6951904056000067,5766,0.00013568521031207,6.11240967252587,0.0007024419190643,-0.0066507294664742,0.01612191084639,5.54252789068503,,0,0.0,1.0160176931015572,0.8646929824738819
2021-05-28,5.044691580937962,5.54252789068503,-0.4978363097470682,5807,0.0031929872372114696,8.076654637989167,0.0130471799273144,-0.0013827902253482,-0.0287575534636288,5.54252789068503,,0,0.0,1.0160176931015572,0.8759747873981047
2021-05-31,6.826166549842152,5.54252789068503,1.2836386591571223,5775,0.01538428770132207,10.685673525886747,0.0066773337655042,-0.0078351621391737,-0.0082934876984304,5.54252789068503,,0,0.0,1.0160176931015572,0.8818239634237285
2021-06-01,3.0279390655041927,6.971707373222765,-3.9437683077185723,5333,0.00217489820844076,4.68154364716329,-0.0093944314692086,0.0004136199977831,0.0009512944334528,5.54252789068503,,0,-0.0,1.0160176931015572,0.8735397286314384
2021-06-02,5.297526036533687,6.971707373222765,-1.6741813366890785,5414,0.00179508157480162,8.825245529603167,-0.0010171576678345,-0.0035873614435243,0.009635004872524,5.54252789068503,,0,-0.0,1.0160176931015572,0.8726512009983028
2021-06-03,7.240338829374058,6.971707373222765,0.26863145615129225,5954,0.0030626388263232398,11.682308274111444,3.754731703098108e-05,0.0030671444124307,0.0153262933460737,6.971707373222765,2.846049894151543,-1,-3.754731703098108e-05,1.0159795443631252,0.8726839667096041
2021-06-04,6.722725376064406,6.971707373222765,-0.24898199715835828,6127,0.00579513616509795,10.7718728748106,-0.0168957821376384,-0.0009271992789712,0.0207525064909399,6.971707373222765,1.897366596101028,-1,0.0168957821376384,1.0331453134009816,0.8579392885330686
2021-06-07,17.495376368017737,6.971707373222765,10.523668994794974,6194,0.04106075401059499,27.56331718028295,0.0031126066060907,-0.0014575254504681,-0.0068688623201842,6.971707373222765,1.4491376746189433,-1,-0.0031126066060907,1.0299295384734382,0.8606097160301813
2021-06-08,10.25451319335553,6.971707373222765,3.282805820132765,5817,0.016268267450205272,16.084279761529935,0.0136402796681714,0.0077926347920484,0.021033382562237,6.971707373222765,1.1618950038622249,-1,-0.0136402796681714,1.0158810115301498,0.8723486732419785
2021-06-09,7.615153338955864,6.971707373222765,0.6434459657330993,5954,0.013645998913398391,12.037191511953472,-0.0082719633198111,0.0003408468069325,0.0111517824325692,6.971707373222765,0.948683298050513,0,-0.0,1.0158810115301498,0.865132637014835
2021-06-10,9.094243873841586,6.971707373222765,2.1225365006188204,6251,0.00762374557652087,14.721189712814482,-0.0024914462328257,0.0093743056468637,0.0158875686986251,6.971707373222765,0.7745966692414831,0,-0.0,1.0158810115301498,0.8629772055654498
2021-06-11,8.912466668773344,6.971707373222765,1.9407592955505812,6292,0.00733469888064339,14.132147378627874,-0.0132765013076292,0.0022124868352348,-0.0139189925688165,6.971707373222765,0.6210590034081191,0,-0.0,1.0158810115301498,0.8515198875673058
2021-06-14,10.523206432766537,6.971707373222765,3.551499059543771,6232,0.0113210310223342,17.042630041471305,-0.0055631173134512,0.0039625359009709,0.0147764127139937,6.971707373222765,0.4743416490252565,0,-0.0,1.0158810115301498,0.8467827825380321
