signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
stress_index,ZN_return,3,10,1.5,long_only,781,40,26,1.528048036708169e-05,0.0008231684384470832,0.2946785790852599,0.01173826512849696,0.2950375349318066,-0.019716052407602325,0.5769230769230769
stress_index,ZN_return,10,10,1.5,short_only,781,124,72,2.609678620922194e-05,0.001437953270549599,0.288099513697958,0.01976850186512391,0.2950375349318066,-0.030148328830979954,0.5416666666666666
stress_index,ZN_return,7,10,1.0,short_only,781,187,144,3.633446533086275e-05,0.0020353338372321563,0.2833892628150591,0.027122994766346054,0.2950375349318066,-0.04318861755639303,0.5555555555555556
stress_index,ZN_return,1,10,1.0,long_short,781,322,251,4.052727974285211e-05,0.0023711316192852527,0.2713264062815392,0.02989768495984224,0.2950375349318066,-0.06500606470383619,0.4940239043824701
stress_index,ZN_return,1,20,1.0,long_short,781,292,232,3.8585634034315614e-05,0.002350870639717537,0.2605536606986129,0.02837600971006249,0.2950375349318066,-0.05918759066339507,0.4956896551724138
stress_index,ZN_return,1,40,0.5,long_short,781,329,464,5.2681134520118324e-05,0.0034518699840821593,0.24227073679085995,0.03717127153231936,0.2950375349318066,-0.12743561362810263,0.5
stress_index,ZN_return,10,20,0.5,short_only,781,205,206,3.7104660180372605e-05,0.002434958979565179,0.24190067465454596,0.027025139104195572,0.2950375349318066,-0.06803249502595488,0.5388349514563107
stress_index,ZN_return,2,40,1.5,long_short,781,131,105,2.6519099309681336e-05,0.0018437801191095162,0.22832313150462155,0.019575071519427834,0.2950375349318066,-0.050924583139365986,0.5333333333333333
stress_index,ZN_return,10,10,1.0,short_only,781,185,142,2.7809350835300902e-05,0.0019919004007147006,0.22162742596754234,0.020377267622690987,0.2950375349318066,-0.05231582040556726,0.5211267605633803
stress_index,ZN_return,1,10,2.0,long_only,781,4,2,4.629542752864277e-07,3.443908577619428e-05,0.2133962362581701,0.0003611700110111027,0.2950375349318066,-0.0004749302517935705,0.5
stress_index,ZN_return,10,40,1.0,short_only,781,126,113,2.412963256926525e-05,0.0018042441547711633,0.21230277566420883,0.01773107054462497,0.2950375349318066,-0.03406905127339299,0.5398230088495575
stress_index,ZN_return,7,10,1.0,long_short,781,317,249,3.374484114397659e-05,0.002631504748787229,0.20356518316637368,0.023935711260909764,0.2950375349318066,-0.07674158773731243,0.5502008032128514
stress_index,ZN_return,7,20,2.0,long_short,781,64,40,1.3147521650937769e-05,0.0010314847441030462,0.20233981846508223,0.009902175180945827,0.2950375349318066,-0.014428901582347664,0.575
stress_index,ZN_return,7,20,1.5,long_short,781,141,94,1.8239579441322668e-05,0.0014345608464761581,0.2018348319153637,0.013534038750655952,0.2950375349318066,-0.025434769803780233,0.5425531914893617
stress_index,ZN_return,1,20,0.5,long_only,781,226,267,3.2804428013737774e-05,0.002629150660024646,0.1980693455397275,0.02318988693120927,0.2950375349318066,-0.07487012895473366,0.4794007490636704
stress_index,ZN_return,1,10,0.5,short_only,781,234,217,2.8159597488609247e-05,0.002318072828598634,0.19284111626357978,0.020095844771460314,0.2950375349318066,-0.06788983215259725,0.5207373271889401
stress_index,ZN_return,7,20,2.0,short_only,781,60,38,1.0406636568306402e-05,0.0010300199358991367,0.16038547246370313,0.0077438704787788915,0.2950375349318066,-0.014428901582347886,0.5526315789473685
stress_index,ZN_return,7,20,1.5,long_only,781,32,19,5.043224719832141e-06,0.0005023231517545869,0.15937690748932196,0.003847649088148275,0.2950375349318066,-0.017609677269114665,0.631578947368421
stress_index,ZN_return,7,20,1.5,short_only,781,109,75,1.319635472149052e-05,0.0013437892500184087,0.15589173438548634,0.009649262685734294,0.2950375349318066,-0.033593265796077576,0.52
stress_index,ZN_return,10,20,1.0,short_only,781,164,125,1.4424886996608991e-05,0.0018307285391487285,0.12508024931205697,0.010008910421969608,0.2950375349318066,-0.042897865457366846,0.52
stress_index,ZN_return,7,40,1.5,short_only,781,87,72,1.0288702811769823e-05,0.0013541925171200464,0.12060921298525017,0.00734823720920752,0.2950375349318066,-0.03268161199358077,0.5
stress_index,ZN_return,7,40,1.0,short_only,781,129,115,1.2291313006953574e-05,0.0016835040299220552,0.11590025420144072,0.008531818701527749,0.2950375349318066,-0.04959143379323239,0.4782608695652174
stress_index,ZN_return,10,10,1.5,long_only,781,40,26,6.0682869646343164e-06,0.000844798081975039,0.1140285130979153,0.004471615620496472,0.2950375349318066,-0.016631883227950395,0.38461538461538464
stress_index,ZN_return,3,20,0.5,long_only,781,226,267,1.7456206900418866e-05,0.002552225884231157,0.10857530106174955,0.011156764283485554,0.2950375349318066,-0.06031575998973737,0.4681647940074906
stress_index,ZN_return,5,40,1.0,long_only,781,118,105,7.56270696340967e-06,0.0014443679982217479,0.08311888059666026,0.0051055381085705065,0.2950375349318066,-0.03657556373057891,0.5142857142857142
stress_index,ZN_return,3,40,0.5,long_short,781,329,462,1.6345211868884294e-05,0.0035198778918037795,0.07371624879220084,0.007968655142558623,0.2950375349318066,-0.07264760505645862,0.474025974025974
stress_index,ZN_return,2,20,1.5,long_only,781,32,19,3.486344724507681e-06,0.0008183408332150192,0.06762953100691023,0.0024651860568765116,0.2950375349318066,-0.030970645517360618,0.42105263157894735
stress_index,ZN_return,3,20,2.0,short_only,781,63,40,4.605358916403262e-06,0.00124772168415905,0.05859303983745014,0.0029943606613758167,0.2950375349318066,-0.04397659274186572,0.5
stress_index,ZN_return,2,20,0.5,long_short,781,372,480,1.3333423245896195e-05,0.0037124519305527497,0.05701394554389268,0.005052390661303807,0.2950375349318066,-0.12417825038542596,0.5020833333333333
stress_index,ZN_return,2,40,1.0,long_short,781,248,224,7.659544131595873e-06,0.002513863446342191,0.04836837647123734,0.0035253083101769445,0.2950375349318066,-0.0863924478319319,0.4955357142857143
stress_index,ZN_return,3,20,2.0,long_short,781,67,42,3.8131102490347603e-06,0.0012519789718278326,0.04834845473109855,0.00236979352559219,0.2950375349318066,-0.042347915639879385,0.5
stress_index,ZN_return,7,40,1.5,long_short,781,127,102,3.202969609495822e-06,0.001601819932271909,0.0317423733076076,0.001502847591701606,0.2950375349318066,-0.037810900762314414,0.5098039215686274
stress_index,ZN_return,7,40,2.0,long_only,781,8,4,4.7564738149014014e-07,0.0002803269905144434,0.026935216210309337,0.00034088818640931606,0.2950375349318066,-0.006307146836910693,0.5
stress_index,ZN_return,5,40,1.5,long_only,781,40,30,9.44258791875545e-07,0.0008043822625317812,0.018634975331696474,0.0004848709187588174,0.2950375349318066,-0.016459042645869837,0.5666666666666667
